#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
4544000      6.13e-02    3.19e-02      5.47e-03    5.99e-04      4.98e-02    2.85e-02    2.2e-07
4545000      8.98e-02    5.16e-02      9.41e-03    5.41e-03      5.59e-02    2.40e-02    2.2e-07
4546000      1.07e-01    4.91e-02      1.91e-02    2.41e-03      6.72e-02    4.05e-02    2.2e-07
4547000      8.92e-02    4.30e-02      6.52e-03    1.92e-03      7.85e-02    3.63e-02    2.2e-07
4548000      8.70e-02    4.77e-02      1.52e-02    1.79e-03      6.61e-02    4.11e-02    2.2e-07
4549000      1.14e-01    9.36e-02      1.74e-02    8.86e-03      6.29e-02    7.43e-02    2.2e-07
4550000      5.45e-02    2.73e-01      4.95e-03    6.91e-02      3.66e-02    1.73e-01    2.1e-07
4551000      8.11e-02    6.57e-02      3.10e-03    5.77e-03      6.49e-02    5.49e-02    2.1e-07
4552000      7.53e-02    3.78e-02      5.09e-03    5.21e-04      6.58e-02    3.41e-02    2.1e-07
4553000      7.54e-02    2.67e-01      8.50e-03    1.38e-02      6.30e-02    2.40e-01    2.1e-07
4554000      1.14e-01    2.73e-01      2.95e-02    6.15e-02      6.26e-02    2.07e-01    2.1e-07
4555000      1.91e-01    9.87e-02      3.07e-02    1.14e-02      1.48e-01    8.55e-02    2.1e-07
4556000      1.45e-01    6.04e-02      2.74e-02    4.62e-03      8.17e-02    4.28e-02    2.1e-07
4557000      1.31e-01    7.55e-02      2.00e-02    3.60e-03      9.50e-02    6.30e-02    2.1e-07
4558000      2.18e-01    3.28e-01      4.08e-02    9.90e-02      1.25e-01    1.56e-01    2.1e-07
4559000      7.87e-02    2.28e-01      1.24e-02    6.77e-02      5.54e-02    1.28e-01    2.1e-07
4560000      2.02e-01    5.52e-02      1.70e-02    4.04e-03      1.45e-01    3.95e-02    2.1e-07
4561000      4.51e-02    4.72e-02      3.29e-03    3.32e-03      3.76e-02    3.48e-02    2.1e-07
4562000      6.45e-02    4.41e-02      1.23e-02    6.48e-03      4.12e-02    3.13e-02    2.1e-07
4563000      9.29e-02    2.13e-02      2.25e-02    3.98e-04      6.20e-02    1.91e-02    2.1e-07
4564000      7.73e-02    2.94e-02      6.83e-03    4.24e-04      5.32e-02    2.65e-02    2.1e-07
4565000      6.80e-02    3.92e-02      1.08e-02    8.67e-05      3.88e-02    3.57e-02    2.1e-07
4566000      8.68e-02    8.92e-02      1.83e-02    1.74e-03      4.80e-02    8.08e-02    2.1e-07
4567000      1.47e-01    2.47e-01      3.46e-02    5.48e-02      4.43e-02    1.82e-01    2.1e-07
4568000      1.76e-01    3.83e-02      3.52e-02    1.50e-03      9.26e-02    3.29e-02    2.1e-07
4569000      9.69e-02    2.03e-02      6.44e-03    4.13e-04      7.87e-02    1.82e-02    2.1e-07
4570000      2.73e-01    4.60e-02      3.49e-02    1.02e-03      2.22e-01    4.12e-02    2.1e-07
4571000      5.89e-02    2.44e-01      7.65e-03    5.57e-02      4.04e-02    1.36e-01    2.1e-07
4572000      1.40e-01    4.01e-02      2.31e-02    2.40e-03      1.12e-01    3.17e-02    2.1e-07
4573000      8.12e-02    2.68e-02      1.17e-02    5.27e-03      6.02e-02    1.35e-02    2.1e-07
4574000      1.25e-01    8.03e-02      1.55e-02    5.23e-03      8.00e-02    6.90e-02    2.1e-07
4575000      5.16e-02    2.43e-02      1.04e-02    7.58e-04      3.34e-02    2.15e-02    2.0e-07
4576000      9.18e-02    1.85e-01      1.45e-02    4.34e-02      5.47e-02    1.11e-02    2.0e-07
4577000      1.43e-01    4.86e-02      2.46e-02    5.25e-04      1.03e-01    4.41e-02    2.0e-07
4578000      6.13e-02    1.27e-01      8.02e-03    2.20e-02      4.46e-02    9.89e-02    2.0e-07
4579000      6.36e-02    3.11e-02      8.74e-03    1.46e-03      4.93e-02    2.61e-02    2.0e-07
4580000      1.99e-01    2.20e-01      4.51e-02    4.49e-02      1.26e-01    1.54e-01    2.0e-07
4581000      1.25e-01    3.67e-02      2.59e-02    2.10e-03      7.96e-02    2.95e-02    2.0e-07
4582000      6.40e-02    2.32e-01      8.17e-03    4.28e-02      4.13e-02    1.89e-01    2.0e-07
4583000      2.51e-01    1.80e-01      5.39e-02    3.44e-02      1.52e-01    5.72e-02    2.0e-07
4584000      6.44e-02    7.74e-02      5.56e-03    4.16e-03      4.27e-02    6.29e-02    2.0e-07
4585000      5.82e-02    5.22e-02      7.69e-03    4.20e-03      3.43e-02    3.57e-02    2.0e-07
4586000      1.09e-01    1.78e-01      3.35e-02    3.61e-02      4.96e-02    6.91e-02    2.0e-07
4587000      2.26e-01    2.31e-02      5.99e-02    9.35e-05      9.73e-02    2.11e-02    2.0e-07
4588000      1.19e-01    3.37e-01      1.43e-02    2.53e-02      8.97e-02    2.99e-01    2.0e-07
4589000      2.43e-01    1.43e-01      4.10e-02    2.31e-02      1.73e-01    8.06e-02    2.0e-07
4590000      6.34e-02    2.41e-02      5.06e-03    1.23e-03      5.34e-02    2.00e-02    2.0e-07
4591000      8.03e-02    4.00e-02      1.59e-02    3.64e-04      3.75e-02    3.64e-02    2.0e-07
4592000      8.21e-02    6.98e-01      7.05e-03    1.06e-01      6.94e-02    5.76e-01    2.0e-07
4593000      1.22e-01    3.72e-02      1.81e-02    1.73e-03      9.93e-02    3.13e-02    2.0e-07
4594000      7.27e-02    1.78e-01      1.42e-02    7.00e-02      3.74e-02    1.00e-01    2.0e-07
4595000      8.68e-02    3.49e-02      1.49e-02    1.69e-04      3.63e-02    3.19e-02    2.0e-07
4596000      7.80e-02    5.27e-02      5.10e-03    1.98e-03      6.50e-02    4.73e-02    2.0e-07
4597000      9.50e-02    3.66e-02      1.06e-02    1.30e-03      6.29e-02    3.19e-02    2.0e-07
4598000      6.83e-02    3.56e-02      1.59e-02    1.26e-03      4.30e-02    3.10e-02    2.0e-07
4599000      2.95e-01    1.22e-01      6.17e-02    2.61e-02      1.93e-01    2.33e-02    2.0e-07
4600000      7.50e-02    2.74e-02      4.66e-03    1.12e-04      6.68e-02    2.50e-02    1.9e-07
4601000      6.40e-02    2.26e-02      8.47e-03    3.20e-04      4.52e-02    2.06e-02    1.9e-07
4602000      1.67e-01    2.02e-02      1.81e-02    4.22e-04      1.41e-01    1.83e-02    1.9e-07
4603000      9.87e-02    2.15e-01      1.65e-02    6.13e-02      4.76e-02    1.52e-01    1.9e-07
4604000      6.68e-02    2.38e-02      6.95e-03    1.91e-04      5.55e-02    2.17e-02    1.9e-07
4605000      3.68e-02    2.39e-02      1.33e-03    1.26e-03      3.31e-02    1.98e-02    1.9e-07
4606000      1.56e-01    4.21e-02      2.90e-02    4.73e-05      1.04e-01    3.85e-02    1.9e-07
4607000      6.83e-02    2.40e-02      1.09e-02    1.34e-03      4.82e-02    1.96e-02    1.9e-07
4608000      7.56e-02    3.08e-01      1.28e-02    7.60e-02      5.68e-02    2.45e-01    1.9e-07
4609000      9.73e-02    2.58e-01      1.67e-02    6.30e-02      6.04e-02    1.90e-01    1.9e-07
4610000      1.92e-01    2.53e-02      4.30e-02    9.91e-04      8.90e-02    2.20e-02    1.9e-07
4611000      8.68e-02    5.43e-02      1.43e-02    3.75e-03      4.82e-02    4.09e-02    1.9e-07
4612000      7.87e-02    1.18e-01      8.63e-03    5.55e-03      4.95e-02    1.05e-01    1.9e-07
4613000      1.95e-01    9.40e-02      4.48e-02    8.75e-03      1.21e-01    8.35e-02    1.9e-07
4614000      2.54e-01    9.28e-02      6.36e-02    1.06e-03      7.77e-02    8.47e-02    1.9e-07
4615000      5.41e-02    1.46e-01      5.47e-03    1.22e-02      3.78e-02    1.27e-01    1.9e-07
4616000      9.61e-02    3.29e-02      2.08e-02    1.05e-03      6.75e-02    2.91e-02    1.9e-07
4617000      5.90e-02    1.55e-01      1.11e-02    6.53e-03      4.53e-02    1.41e-01    1.9e-07
4618000      8.62e-02    4.86e-02      1.23e-02    6.16e-03      5.91e-02    3.68e-02    1.9e-07
4619000      7.97e-02    5.23e-02      9.82e-03    6.39e-04      5.04e-02    4.78e-02    1.9e-07
4620000      9.09e-02    2.11e-01      1.03e-02    4.14e-02      5.42e-02    9.18e-02    1.9e-07
4621000      7.15e-02    2.61e-01      8.65e-03    5.94e-03      5.26e-02    2.39e-01    1.9e-07
4622000      2.13e-01    2.22e-02      5.46e-02    8.75e-04      1.46e-01    1.93e-02    1.9e-07
4623000      8.51e-02    3.98e-02      1.65e-02    1.90e-04      5.94e-02    3.65e-02    1.9e-07
4624000      5.73e-02    2.96e-01      7.90e-03    2.93e-02      3.95e-02    2.63e-01    1.9e-07
4625000      7.32e-02    4.96e-02      2.70e-03    7.83e-04      6.57e-02    4.51e-02    1.9e-07
4626000      4.85e-02    8.69e-02      5.02e-03    6.72e-03      4.07e-02    7.39e-02    1.9e-07
4627000      7.83e-02    2.02e-01      5.58e-03    4.19e-02      6.87e-02    1.56e-01    1.9e-07
4628000      7.02e-02    1.96e-02      1.06e-02    1.21e-04      3.28e-02    1.80e-02    1.9e-07
4629000      2.38e-01    1.73e-01      4.41e-02    3.66e-02      1.44e-01    5.18e-02    1.9e-07
4630000      1.01e-01    7.98e-02      9.59e-03    2.78e-03      8.15e-02    7.02e-02    1.8e-07
4631000      1.08e-01    5.01e-02      1.35e-02    1.85e-03      8.98e-02    4.52e-02    1.8e-07
4632000      2.96e-01    5.47e-02      5.58e-02    6.70e-03      1.95e-01    4.21e-02    1.8e-07
4633000      9.46e-02    2.43e-01      1.63e-02    4.60e-02      6.39e-02    1.93e-01    1.8e-07
4634000      1.23e-01    1.24e-01      1.87e-02    1.89e-02      8.82e-02    7.54e-02    1.8e-07
4635000      9.50e-02    7.81e-02      7.66e-03    3.03e-03      8.29e-02    7.04e-02    1.8e-07
4636000      5.98e-02    2.05e-02      9.28e-03    6.51e-04      4.16e-02    1.82e-02    1.8e-07
4637000      1.75e-01    1.22e-01      4.05e-02    2.63e-02      8.17e-02    2.04e-02    1.8e-07
4638000      1.46e-01    2.97e-02      2.49e-02    8.69e-04      9.38e-02    2.65e-02    1.8e-07
4639000      1.68e-01    2.07e-02      4.95e-02    1.15e-03      9.82e-02    1.70e-02    1.8e-07
4640000      5.97e-02    6.81e-02      7.41e-03    2.59e-03      4.06e-02    5.95e-02    1.8e-07
4641000      4.85e-02    1.04e-01      5.88e-03    2.63e-02      3.59e-02    8.58e-02    1.8e-07
4642000      2.28e-01    3.78e-01      5.11e-02    5.80e-02      1.25e-01    3.22e-01    1.8e-07
4643000      8.58e-02    1.78e-01      1.11e-02    8.26e-03      6.29e-02    1.63e-01    1.8e-07
4644000      6.24e-02    7.87e-02      8.23e-03    2.53e-02      4.47e-02    5.56e-02    1.8e-07
4645000      1.01e-01    8.20e-02      1.30e-02    6.35e-03      5.31e-02    5.79e-02    1.8e-07
4646000      1.02e-01    1.26e-01      6.20e-03    2.26e-02      8.77e-02    5.86e-02    1.8e-07
4647000      1.26e-01    2.28e-02      2.60e-02    5.00e-04      8.60e-02    2.07e-02    1.8e-07
4648000      1.99e-01    3.00e-01      2.45e-02    8.73e-02      1.42e-01    1.56e-01    1.8e-07
4649000      2.66e-01    1.85e-02      4.36e-02    1.82e-04      2.07e-01    1.70e-02    1.8e-07
4650000      1.68e-01    1.89e-01      4.96e-02    4.66e-02      7.10e-02    1.00e-01    1.8e-07
4651000      8.18e-02    1.98e-01      1.44e-02    2.93e-02      5.60e-02    1.26e-01    1.8e-07
4652000      1.95e-01    2.84e-01      3.10e-02    8.10e-02      1.48e-01    2.02e-01    1.8e-07
4653000      7.14e-02    4.84e-02      1.10e-02    3.37e-03      5.49e-02    3.65e-02    1.8e-07
4654000      7.81e-02    6.36e-02      1.39e-02    7.29e-03      2.06e-02    4.80e-02    1.8e-07
4655000      9.99e-02    7.80e-02      6.89e-03    2.45e-03      8.68e-02    6.95e-02    1.8e-07
4656000      9.47e-02    6.27e-01      1.77e-02    6.21e-02      6.59e-02    5.58e-01    1.8e-07
4657000      9.15e-02    3.27e-02      1.09e-02    3.49e-04      7.16e-02    3.00e-02    1.8e-07
4658000      1.68e-01    1.12e-01      2.93e-02    1.43e-02      1.07e-01    9.57e-02    1.8e-07
4659000      4.58e-02    2.74e-02      6.12e-03    6.15e-03      3.43e-02    7.80e-03    1.8e-07
4660000      1.17e-01    1.06e-01      2.05e-02    1.51e-03      7.37e-02    9.67e-02    1.7e-07
4661000      1.27e-01    2.91e-02      1.88e-02    5.30e-04      8.70e-02    2.66e-02    1.7e-07
4662000      1.11e-01    2.05e-01      1.37e-02    6.40e-02      6.93e-02    1.23e-01    1.7e-07
4663000      1.15e-01    2.33e-02      1.62e-02    4.30e-04      7.62e-02    2.12e-02    1.7e-07
4664000      6.29e-02    9.73e-02      7.48e-03    1.95e-03      5.21e-02    8.86e-02    1.7e-07
4665000      3.72e-02    3.35e-02      2.36e-03    2.61e-05      3.19e-02    3.09e-02    1.7e-07
4666000      1.29e-01    3.41e-01      2.07e-02    1.17e-01      7.99e-02    1.71e-01    1.7e-07
4667000      4.60e-02    2.92e-02      1.83e-03    1.39e-03      4.03e-02    2.48e-02    1.7e-07
4668000      2.67e-01    2.20e-01      7.32e-02    3.38e-02      1.51e-01    1.88e-01    1.7e-07
4669000      4.99e-02    3.12e-01      4.59e-03    7.88e-02      4.22e-02    2.48e-01    1.7e-07
4670000      6.63e-02    3.82e-02      6.39e-03    8.40e-04      4.72e-02    3.48e-02    1.7e-07
4671000      7.49e-02    1.18e-01      7.02e-03    1.48e-02      6.42e-02    1.01e-01    1.7e-07
4672000      1.06e-01    5.61e-02      1.00e-02    4.34e-03      8.52e-02    5.11e-02    1.7e-07
4673000      5.50e-02    4.52e-02      1.20e-02    1.33e-03      3.77e-02    4.05e-02    1.7e-07
4674000      2.52e-01    4.85e-02      5.86e-02    8.32e-03      1.43e-01    2.87e-02    1.7e-07
4675000      4.26e-02    3.43e-02      3.02e-03    7.96e-04      3.67e-02    3.11e-02    1.7e-07
4676000      9.08e-02    6.15e-02      2.03e-02    6.99e-03      5.41e-02    2.18e-02    1.7e-07
4677000      2.40e-01    5.69e-02      5.14e-02    3.37e-03      1.28e-01    4.58e-02    1.7e-07
4678000      9.22e-02    1.02e-01      1.04e-02    1.14e-02      7.92e-02    8.04e-02    1.7e-07
4679000      6.42e-02    2.69e-01      5.54e-03    5.94e-02      5.62e-02    8.72e-02    1.7e-07
4680000      9.42e-02    1.71e-01      1.38e-02    3.59e-02      6.71e-02    5.40e-02    1.7e-07
4681000      9.88e-02    1.79e-01      1.52e-02    4.09e-02      5.34e-02    1.60e-02    1.7e-07
4682000      6.52e-02    6.11e-02      8.44e-03    5.69e-03      4.68e-02    3.65e-02    1.7e-07
4683000      8.45e-02    2.04e-01      4.90e-03    3.43e-02      7.34e-02    1.16e-01    1.7e-07
4684000      1.09e-01    8.64e-02      1.42e-02    3.27e-03      6.59e-02    7.59e-02    1.7e-07
4685000      7.62e-02    6.23e-02      1.57e-02    1.82e-03      4.73e-02    5.69e-02    1.7e-07
4686000      1.33e-01    1.88e-01      1.23e-02    2.78e-02      1.04e-01    1.63e-01    1.7e-07
4687000      8.13e-02    1.95e-01      1.36e-02    7.77e-03      6.12e-02    1.80e-01    1.7e-07
4688000      6.93e-02    2.97e-01      3.47e-03    1.12e-01      6.13e-02    1.46e-01    1.7e-07
4689000      7.00e-02    6.60e-02      8.95e-03    4.13e-03      5.86e-02    5.77e-02    1.7e-07
4690000      1.04e-01    7.49e-02      1.96e-02    1.22e-03      8.00e-02    6.91e-02    1.6e-07
4691000      1.09e-01    5.16e-01      1.52e-02    1.68e-01      6.56e-02    1.85e-01    1.6e-07
4692000      7.77e-02    3.09e-01      8.74e-03    2.81e-02      6.26e-02    2.80e-01    1.6e-07
4693000      2.37e-01    2.11e-02      4.61e-02    5.41e-04      1.88e-01    1.91e-02    1.6e-07
4694000      1.21e-01    9.52e-02      5.05e-03    7.31e-03      1.02e-01    8.64e-02    1.6e-07
4695000      1.79e-01    6.80e-02      4.05e-02    7.32e-05      7.74e-02    6.30e-02    1.6e-07
4696000      6.95e-02    2.13e-01      9.89e-03    5.83e-02      5.24e-02    1.56e-01    1.6e-07
4697000      5.87e-02    1.50e-01      5.02e-03    3.88e-03      4.30e-02    1.38e-01    1.6e-07
4698000      9.18e-02    6.60e-02      1.40e-02    6.49e-03      6.81e-02    5.16e-02    1.6e-07
4699000      2.08e-01    4.21e-02      2.71e-02    2.00e-05      1.29e-01    3.91e-02    1.6e-07
4700000      7.96e-02    1.56e-01      1.21e-02    2.98e-02      5.15e-02    1.28e-01    1.6e-07
4701000      1.21e-01    5.20e-02      9.55e-03    5.51e-03      1.06e-01    2.40e-02    1.6e-07
4702000      4.85e-02    5.15e-02      2.07e-03    7.41e-03      4.33e-02    3.79e-02    1.6e-07
4703000      9.00e-02    1.99e-01      1.20e-02    3.05e-02      6.58e-02    1.64e-01    1.6e-07
4704000      5.86e-02    2.32e-02      8.93e-03    6.78e-04      4.10e-02    2.08e-02    1.6e-07
4705000      2.41e-01    2.77e-02      3.32e-02    6.25e-06      2.02e-01    2.57e-02    1.6e-07
4706000      1.67e-01    2.13e-02      2.23e-02    2.21e-04      1.37e-01    1.98e-02    1.6e-07
4707000      1.29e-01    5.50e-02      2.71e-02    4.48e-03      6.39e-02    3.78e-02    1.6e-07
4708000      7.43e-02    2.95e-02      8.22e-03    1.66e-03      6.41e-02    2.43e-02    1.6e-07
4709000      2.05e-01    7.01e-02      2.83e-02    1.92e-03      1.52e-01    6.44e-02    1.6e-07
4710000      6.28e-02    5.12e-02      5.58e-03    5.05e-03      5.14e-02    2.85e-02    1.6e-07
4711000      9.12e-02    3.22e-02      9.35e-03    1.65e-03      6.93e-02    2.72e-02    1.6e-07
4712000      5.93e-02    7.71e-02      5.76e-03    6.03e-03      4.94e-02    6.62e-02    1.6e-07
4713000      9.96e-02    1.46e-01      1.93e-02    1.71e-02      5.15e-02    1.29e-01    1.6e-07
4714000      3.75e-02    4.43e-02      1.92e-03    4.60e-06      3.25e-02    4.12e-02    1.6e-07
4715000      2.62e-01    2.85e-02      2.95e-02    5.93e-04      1.91e-01    2.62e-02    1.6e-07
4716000      1.98e-01    6.78e-02      5.10e-02    3.66e-03      1.14e-01    6.02e-02    1.6e-07
4717000      1.07e-01    4.69e-02      2.45e-02    2.02e-03      5.03e-02    4.07e-02    1.6e-07
4718000      2.40e-01    2.18e-01      1.59e-02    1.01e-02      1.96e-01    2.01e-01    1.6e-07
4719000      1.12e-01    7.70e-02      2.03e-02    4.33e-03      7.91e-02    6.35e-02    1.6e-07
4720000      7.35e-02    3.77e-02      5.61e-03    1.60e-04      6.01e-02    3.50e-02    1.6e-07
4721000      6.63e-02    1.36e-01      8.23e-03    2.12e-02      4.07e-02    7.87e-02    1.6e-07
4722000      7.03e-02    2.24e-01      1.47e-02    3.68e-02      4.37e-02    1.81e-01    1.6e-07
4723000      5.13e-02    4.17e-02      8.71e-03    8.00e-04      2.86e-02    3.83e-02    1.6e-07
4724000      1.35e-01    4.85e-02      3.24e-02    4.78e-03      8.44e-02    2.67e-02    1.6e-07
4725000      9.70e-02    2.25e-02      1.32e-02    5.05e-04      7.21e-02    2.06e-02    1.5e-07
4726000      8.61e-02    1.77e-01      1.88e-02    3.36e-02      5.54e-02    1.32e-01    1.5e-07
4727000      5.85e-02    1.10e-01      7.25e-03    7.46e-03      4.76e-02    9.60e-02    1.5e-07
4728000      5.67e-02    7.23e-02      9.03e-03    6.16e-03      4.47e-02    6.01e-02    1.5e-07
4729000      9.43e-02    2.70e-02      1.42e-02    1.79e-04      6.10e-02    2.51e-02    1.5e-07
4730000      9.10e-02    2.54e-02      4.90e-03    2.76e-04      8.00e-02    2.35e-02    1.5e-07
4731000      1.08e-01    2.23e-02      1.44e-02    5.04e-04      8.24e-02    2.04e-02    1.5e-07
4732000      1.30e-01    2.78e-02      3.26e-02    3.52e-04      8.73e-02    2.58e-02    1.5e-07
4733000      6.34e-02    2.59e-01      7.36e-03    4.68e-02      4.66e-02    2.12e-01    1.5e-07
4734000      8.70e-02    2.42e-02      1.40e-02    3.27e-04      5.44e-02    2.24e-02    1.5e-07
4735000      1.31e-01    4.04e-02      1.83e-02    7.84e-04      9.98e-02    3.71e-02    1.5e-07
4736000      5.74e-02    2.21e-02      3.48e-03    1.72e-04      4.55e-02    2.05e-02    1.5e-07
4737000      1.62e-01    4.12e-01      2.47e-02    2.29e-01      1.25e-01    1.05e-01    1.5e-07
4738000      1.51e-01    1.85e-01      2.20e-02    2.06e-02      1.10e-01    1.47e-01    1.5e-07
4739000      7.63e-02    4.55e-02      1.54e-02    3.69e-03      4.50e-02    3.15e-02    1.5e-07
4740000      1.28e-01    1.00e-01      8.56e-03    4.58e-03      1.06e-01    8.65e-02    1.5e-07
4741000      2.98e-01    3.43e-02      7.04e-02    9.84e-04      2.15e-01    3.10e-02    1.5e-07
4742000      8.98e-02    2.13e-01      1.87e-02    4.97e-02      6.14e-02    1.42e-01    1.5e-07
4743000      8.47e-02    4.59e-02      9.34e-03    1.78e-03      6.26e-02    4.04e-02    1.5e-07
4744000      5.77e-02    2.03e-01      4.83e-03    4.49e-02      4.98e-02    6.44e-02    1.5e-07
4745000      9.41e-02    2.13e-02      7.71e-03    4.44e-05      7.54e-02    1.99e-02    1.5e-07
